City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,kousseri,12.0769,15.0306,29.98,70,20,4.12,CM,1688902465
364,fortuna,40.5982,-124.1573,13.19,95,100,0.0,US,1688902465
365,lepsy,46.235,78.9456,28.6,30,22,7.55,KZ,1688902465
366,fuxin,42.0156,121.6589,23.0,74,33,2.24,CN,1688902465
367,mejit,10.2753,170.8646,28.06,80,100,8.5,MH,1688902466
368,kununurra,-15.7667,128.7333,19.99,40,9,2.06,AU,1688902466
369,carutapera,-1.195,-46.02,27.8,75,6,6.91,BR,1688902466
370,acarau,-2.8856,-40.12,27.0,76,6,8.16,BR,1688902466
371,colchani,-20.3,-66.9333,-1.12,28,65,1.21,BO,1688902466
372,edson,53.5835,-116.4356,12.08,94,0,1.03,CA,1688902466
373,kalibo (poblacion),11.7061,122.3644,25.66,86,100,1.6,PH,1688902467
374,khorixas,-20.3667,14.9667,25.28,15,0,4.33,NA,1688902211
375,felege neway,6.3,36.8833,25.47,79,82,0.99,ET,1688902467
376,novaya igirma,57.1334,103.9112,26.93,49,76,1.1,RU,1688902467
377,okhotsk,59.3833,143.3,13.24,89,48,5.16,RU,1688902467
378,kegeyli shahar,42.7767,59.6078,40.05,11,0,6.62,UZ,1688902467
379,mahanoro,-19.9,48.8,24.79,59,4,2.07,MG,1688902467
380,ketchikan,55.3422,-131.6461,12.17,96,92,1.25,US,1688902468
381,el gouna,27.3942,33.6782,36.05,16,0,10.24,EG,1688902468
382,honiara,-9.4333,159.95,25.67,90,100,3.41,SB,1688902468
383,agat village,13.3886,144.6585,26.52,89,75,7.72,GU,1688902468
384,bull savanna,17.8868,-77.5902,25.38,75,10,2.01,JM,1688902468
385,kalaoa,19.7286,-155.9817,21.29,79,40,2.06,US,1688902468
386,axim,4.8699,-2.2405,27.62,72,92,3.42,GH,1688902469
387,barentu,15.1139,37.5928,29.98,43,100,4.01,ER,1688902469
388,razole,16.4833,81.8333,33.72,53,95,2.6,IN,1688902469
389,quezon,7.7303,125.0989,23.3,97,100,1.03,PH,1688902469
390,marabba,12.35,32.1833,34.91,36,94,3.97,SD,1688902469
391,amga,60.8953,131.9608,15.77,56,29,3.54,RU,1688902469
392,pemangkat,1.1667,108.9667,27.68,80,17,3.86,ID,1688902470
393,el matama,16.7095,33.3565,40.14,13,73,2.17,SD,1688902470
394,northam,51.0333,-4.2167,19.1,81,11,7.21,GB,1688902470
395,sao miguel do iguacu,-25.3481,-54.2378,19.49,89,88,1.01,BR,1688902470
396,akureyri,65.6835,-18.0878,16.96,59,20,4.12,IS,1688902190
397,acoyapa,11.9703,-85.1711,24.83,90,100,3.76,NI,1688902470
398,oranjemund,-28.55,16.4333,13.37,62,5,8.04,NA,1688902471
399,tangua,-22.7303,-42.7142,22.49,67,20,0.49,BR,1688902471
400,elk city,35.412,-99.4043,18.12,100,100,2.06,US,1688902471
401,minas de marcona,-15.2119,-75.1103,12.59,80,0,0.9,PE,1688902471
402,kulhudhuffushi,6.6221,73.07,28.26,75,33,5.74,MV,1688902471
403,noormarkku,61.5927,21.8685,19.88,42,88,4.63,FI,1688902472
404,hirara,24.8,125.2833,29.15,79,20,4.12,JP,1688902472
405,howrah,22.5892,88.3103,33.0,70,75,3.09,IN,1688901991
406,lerwick,60.1545,-1.1494,18.0,74,59,6.16,GB,1688902062
407,remire-montjoly,4.9167,-52.2667,24.02,100,100,0.51,GF,1688902205
408,tazacorte,28.629,-17.9293,25.54,85,20,6.17,ES,1688902472
409,monticello,45.3055,-93.7941,15.84,87,100,0.0,US,1688902472
410,taro,-8.3862,115.28,22.0,97,85,1.42,ID,1688902473
411,araripina,-7.5761,-40.4983,22.63,77,77,4.47,BR,1688902473
412,berbera,10.4396,45.0143,35.15,43,7,4.99,SO,1688902473
413,alofi,-19.0595,-169.9187,21.94,100,28,1.54,NU,1688902473
414,port blair,11.6667,92.75,28.01,79,96,2.79,IN,1688902473
415,nar'yan-mar,67.6713,53.087,7.96,70,96,6.0,RU,1688902448
416,alice springs,-23.7,133.8833,9.75,62,3,5.69,AU,1688902474
417,coronel dorrego,-38.7187,-61.2873,7.21,90,97,4.18,AR,1688902474
418,nizhnesortymskiy,62.4397,71.7603,22.06,53,82,4.98,RU,1688902474
419,porto novo,6.4965,2.6036,25.9,90,100,2.36,BJ,1688902474
420,mahina,-17.5065,-149.489,24.87,78,20,2.57,PF,1688902474
421,tangalle,6.024,80.7911,33.09,63,17,5.3,LK,1688902474
422,odienne,9.51,-7.5692,30.45,54,55,2.44,CI,1688902475
423,wangqing,43.3218,129.7634,18.96,95,51,1.62,CN,1688902475
424,severo-yeniseyskiy,60.3725,93.0408,20.64,80,83,2.84,RU,1688902475
425,jinchang,38.4953,102.1739,34.16,20,37,7.07,CN,1688902475
426,mount gambier,-37.8333,140.7667,11.77,81,100,4.51,AU,1688902475
427,sisimiut,66.9395,-53.6735,9.53,76,93,2.12,GL,1688902475
428,praia,14.9215,-23.5087,29.3,51,20,5.14,CV,1688902205
429,chenzhou,25.8,113.0333,28.14,73,86,2.31,CN,1688902299
430,valparaiso,-33.0393,-71.6273,13.02,86,100,5.5,CL,1688902476
431,khash,28.2211,61.2158,36.82,6,0,4.97,IR,1688902400
432,kone,-21.0595,164.8658,16.89,82,54,1.68,NC,1688902476
433,caleta de carquin,-11.0925,-77.6267,19.35,81,36,4.71,PE,1688902476
434,las tablas,7.7667,-80.2833,25.71,87,90,0.84,PA,1688902476
435,jiagedaqi,50.4167,124.1167,21.18,51,99,2.29,CN,1688902477
436,whittlesea,-32.1759,26.8244,7.68,50,21,9.44,ZA,1688902477
437,brookings,44.3114,-96.7984,13.99,82,0,2.57,US,1688902477
438,sirte,31.2089,16.5887,30.63,42,2,4.53,LY,1688902477
439,kalaleh,37.3807,55.4916,44.42,7,0,4.33,IR,1688902211
440,kruisfontein,-34.0033,24.7314,8.82,71,96,8.61,ZA,1688902477
441,al jawf,29.5,38.75,37.79,11,1,4.43,SA,1688902477
442,derzhavinsk,51.1,66.3167,30.86,22,7,2.28,KZ,1688902478
443,lauro de freitas,-12.8944,-38.3272,25.01,94,75,1.54,BR,1688902354
444,ixtapa,20.7,-105.2,25.68,88,71,1.74,MX,1688902478
445,dukhan,25.4297,50.7858,36.19,46,4,5.34,QA,1688902208
446,bokkos,9.3,9.0,23.81,51,32,4.53,NG,1688902478
447,khalilabad,26.775,83.0736,35.28,50,99,3.48,IN,1688902478
448,turi,40.9173,17.0212,33.35,27,0,5.14,IT,1688902478
449,taltal,-25.4,-70.4833,14.61,75,55,1.07,CL,1688902479
450,antonio enes,-16.2325,39.9086,29.92,39,66,4.22,MZ,1688902479
451,xiamen,24.4798,118.0819,33.03,66,0,3.0,CN,1688902479
452,jinghong,21.991,100.7341,23.03,99,100,1.1,CN,1688902479
453,nova sintra,14.8667,-24.7167,21.88,84,70,8.81,CV,1688902479
454,igarka,67.4667,86.5833,19.75,51,100,3.03,RU,1688902479
455,magadan,59.5667,150.8,13.63,96,100,1.44,RU,1688902480
456,sunnyside,46.3237,-120.0087,22.69,81,0,0.0,US,1688902480
457,juan griego,11.0817,-63.9655,26.85,86,41,7.3,VE,1688902480
458,yamethin,20.4333,96.15,33.09,49,100,5.55,MM,1688902480
459,druzhkivka,48.6301,37.5526,18.76,93,100,6.12,UA,1688902480
460,soe,-9.8607,124.284,17.64,89,56,2.88,ID,1688902480
461,vilyuysk,63.7553,121.6247,20.18,63,69,3.32,RU,1688902480
462,hastings,50.8552,0.5729,20.99,39,100,4.7,GB,1688902481
463,tvoroyri,61.5556,-6.8111,12.08,91,32,6.56,FO,1688902481
464,ad dawadimi,24.5077,44.3924,42.64,5,15,5.48,SA,1688902481
465,zeya,53.75,127.2667,18.3,51,0,2.73,RU,1688902376
466,marshall,34.3834,-86.3333,23.18,94,100,2.57,US,1688902481
467,tolanaro,-25.0319,46.9987,28.04,61,20,6.17,MG,1688902481
468,lebu,-37.6167,-73.65,8.73,80,90,2.22,CL,1688902482
469,zheleznodorozhnyy,55.7503,38.0042,24.75,38,100,3.49,RU,1688902482
470,muroran,42.3172,140.9881,19.22,96,51,2.72,JP,1688902482
471,temiskaming shores,47.4938,-79.7153,15.4,92,91,0.14,CA,1688902482
472,tralee,52.2704,-9.7026,17.14,72,75,5.14,IE,1688902273
473,sarai mir,26.0167,82.9167,36.54,42,93,3.01,IN,1688902482
474,mossel bay,-34.1831,22.146,10.96,73,92,6.75,ZA,1688902482
475,port hueneme,34.1478,-119.1951,16.08,92,0,0.0,US,1688902483
476,quellon,-43.1167,-73.6167,7.14,93,100,1.03,CL,1688902483
477,guerrero negro,27.9769,-114.0611,16.58,91,5,4.49,MX,1688902483
478,ugoofaaru,5.6667,73.0,28.78,72,73,5.51,MV,1688902483
479,saldanha,-33.0117,17.9442,14.03,65,9,8.65,ZA,1688902483
480,vorkuta,67.5,64.0,13.84,54,100,2.77,RU,1688902191
481,horsham,51.064,-0.3272,22.63,66,0,3.09,GB,1688902484
482,kawambwa,-9.7915,29.0791,28.77,26,19,2.31,ZM,1688902484
483,broken hill,-31.95,141.4333,10.37,69,0,1.67,AU,1688902484
484,katima mulilo,-17.5,24.2667,29.05,15,0,0.39,NA,1688902484
485,turgen,43.4006,77.5933,22.07,52,78,2.81,KZ,1688902484
486,manistee,44.2445,-86.3242,16.01,98,100,0.0,US,1688902484
487,fortaleza,-3.7227,-38.5247,26.23,83,40,5.14,BR,1688902193
488,urengoy,65.9667,78.3667,19.46,42,33,6.39,RU,1688902485
489,mili,6.0815,171.735,28.33,75,100,7.45,MH,1688902485
490,crane,31.3974,-102.3501,26.77,52,31,7.53,US,1688902485
491,qalat,32.1058,66.9083,33.61,8,1,8.87,AF,1688902485
492,greenville,35.6127,-77.3663,24.01,100,0,0.0,US,1688902485
493,gondar,12.6,37.4667,19.48,72,60,2.68,ET,1688902486
494,hirna,9.2167,41.1,27.13,38,38,3.08,ET,1688902486
495,escanaba,45.7453,-87.0646,13.17,100,0,2.06,US,1688902486
496,malanje,-9.5402,16.341,29.16,16,37,2.13,AO,1688902486
497,as safirah,36.077,37.3725,34.97,29,0,10.49,SY,1688902486
498,talnakh,69.4865,88.3972,16.75,57,92,2.64,RU,1688902486
499,kitimat,54.0524,-128.6534,17.21,67,100,2.68,CA,1688902487
500,yambio,4.5721,28.3955,30.13,50,46,1.22,SS,1688902487
501,ambodifotatra,-16.9833,49.85,23.82,80,80,6.93,MG,1688902487
502,aoulef,26.9667,1.0833,44.14,5,0,6.96,DZ,1688902487
503,kuta,-8.7233,115.1723,25.97,88,20,4.63,ID,1688902487
504,kalmunai,7.4167,81.8167,28.97,73,59,5.12,LK,1688902487
505,niwai,26.35,75.9167,27.52,78,98,5.67,IN,1688902487
506,mohgaon,21.65,78.7167,24.66,92,100,4.17,IN,1688902488
507,angaur state,6.906,134.13,28.98,74,27,4.38,PW,1688902488
508,taoudenni,22.6783,-3.9836,46.45,6,35,4.12,ML,1688902488
509,bereeda,11.8704,51.0579,32.92,51,98,2.66,SO,1688902488
510,zahedan,29.4963,60.8629,35.95,10,0,4.12,IR,1688902340
511,eirunepe,-6.6603,-69.8736,22.34,98,39,0.44,BR,1688902488
512,fuglafjordur,62.244,-6.814,18.26,67,10,6.09,FO,1688902489
513,farah,32.5,62.5,36.89,5,0,0.57,AF,1688902489
514,iquitos,-3.7481,-73.2472,23.02,100,75,1.54,PE,1688902489
515,george town,5.4112,100.3354,29.97,72,20,3.13,MY,1688902489
516,tinogasta,-28.0632,-67.5649,11.13,48,30,0.43,AR,1688902489
517,rongelap,11.1635,166.8941,28.18,81,100,8.55,MH,1688902489
518,likiep,9.8251,169.3107,28.31,78,100,7.75,MH,1688902489
519,lake hallie,44.8758,-91.4407,14.01,88,0,1.54,US,1688902490
520,sawa sawa,-4.4717,39.4846,30.26,44,46,6.03,KE,1688902490
521,klaksvik,62.2266,-6.589,18.51,92,51,5.23,FO,1688902252
522,barra dos coqueiros,-10.9089,-37.0386,24.01,94,75,2.57,BR,1688902490
523,nizhnyaya tavda,57.6731,66.1725,29.94,44,36,4.35,RU,1688902213
524,mar del plata,-38.0023,-57.5575,8.86,94,100,2.06,AR,1688902491
525,kibondo,-3.5864,30.7203,27.45,30,59,1.63,TZ,1688902491
526,sweetwater,25.7634,-80.3731,27.0,91,75,0.0,US,1688902491
527,sosnytsya,51.5239,32.4999,23.12,50,91,7.52,UA,1688902491
528,fort mcmurray,56.7268,-111.381,14.73,88,100,2.06,CA,1688902491
529,cadale,2.7603,46.3222,27.56,71,20,10.9,SO,1688902491
530,itaituba,-4.2761,-55.9836,25.09,94,20,0.0,BR,1688902491
531,nkowakowa,-23.8878,30.2871,29.19,12,0,4.03,ZA,1688902492
532,lazaro cardenas,17.9583,-102.2,25.07,90,100,2.36,MX,1688902492
533,itaguai,-22.8522,-43.7753,23.12,88,100,1.54,BR,1688902492
534,eyl,7.9803,49.8164,37.52,25,100,13.87,SO,1688902492
535,boguchany,58.3814,97.4531,18.48,97,87,3.04,RU,1688902492
536,las terrenas,19.311,-69.5428,23.79,86,91,2.3,DO,1688902492
537,ulsteinvik,62.3432,5.8487,21.06,79,98,1.34,NO,1688902206
538,pontivy,48.0,-3.0,22.93,49,100,6.04,FR,1688902227
539,puquio,-14.7,-74.1333,7.81,91,0,3.52,PE,1688902493
540,ribeira brava,32.65,-17.0667,25.35,89,71,1.52,PT,1688902493
541,haapsalu,58.9431,23.5414,21.66,59,6,6.3,EE,1688902393
542,puerto santa,-8.9906,-78.6456,20.62,84,72,4.76,PE,1688902493
543,shamva,-17.3116,31.5756,27.04,22,0,1.72,ZW,1688902494
544,minot air force base,48.4209,-101.3391,16.1,87,0,5.14,US,1688902494
545,bafoulabe,13.8065,-10.8321,35.18,43,72,2.92,ML,1688902494
546,huarmey,-10.0681,-78.1522,19.91,84,22,4.29,PE,1688902494
547,ormara,25.2088,64.6357,29.31,74,82,7.4,PK,1688902494
548,bhuj,23.2667,69.6667,31.57,67,100,7.22,IN,1688902494
549,shortandy,51.7006,70.9994,25.53,40,91,2.36,KZ,1688902494
550,jeju city,33.5097,126.5219,29.96,66,75,5.14,KR,1688902495
551,tual,-5.6667,132.75,26.58,84,100,9.62,ID,1688902495
552,siocon,7.7061,122.1353,26.31,87,98,1.89,PH,1688902495
553,guaruja,-23.9931,-46.2564,20.5,26,100,1.03,BR,1688902495
554,caconda,-13.7333,15.0667,24.0,18,0,2.26,AO,1688902495
555,arenapolis,-14.4503,-56.8461,25.57,45,5,2.17,BR,1688902495
556,kyabe,9.4515,18.9449,27.42,64,100,0.72,TD,1688902496
557,hami,42.8,93.45,34.0,19,100,3.03,CN,1688902496
